村志代码 Gazetteer Code,村志书名 Gazetteer Title,Category,Is the data available?,Start Year,End Year,Data
0002,叶店村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0003,马鞭田村志,入伍 Military Enlistment,Yes,1949,2009,69
0003,马鞭田村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0003,马鞭田村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0003,马鞭田村志,共产党员 - 男 CCP Membership - Male,Yes,1957,2009,52
0003,马鞭田村志,共产党员 - 女 CCP Membership - Female,Yes,1957,2009,5
0003,马鞭田村志,共产党员 - 总 CCP Membership - Total,Yes,1957,2009,57
0003,马鞭田村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,Yes,1957,2009,19
0003,马鞭田村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0003,马鞭田村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0003,马鞭田村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0003,马鞭田村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0003,马鞭田村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0003,马鞭田村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0003,马鞭田村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0003,马鞭田村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0004,万秀村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0004,万秀村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0004,万秀村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0004,万秀村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0004,万秀村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0004,万秀村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0004,万秀村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0004,万秀村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0004,万秀村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0004,万秀村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0004,万秀村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0004,万秀村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0004,万秀村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0004,万秀村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0004,万秀村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0005,光淀村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0005,光淀村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0005,光淀村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0005,光淀村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0005,光淀村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0005,光淀村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0005,光淀村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0005,光淀村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0005,光淀村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0005,光淀村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0005,光淀村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0005,光淀村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0005,光淀村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0005,光淀村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0005,光淀村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0006,方等村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0006,方等村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0006,方等村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0006,方等村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0006,方等村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0006,方等村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0006,方等村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0006,方等村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0006,方等村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0006,方等村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0006,方等村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0006,方等村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0006,方等村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0006,方等村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0006,方等村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0007,渔津洼村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0007,渔津洼村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0007,渔津洼村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0007,渔津洼村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0007,渔津洼村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0007,渔津洼村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0007,渔津洼村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0007,渔津洼村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0007,渔津洼村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0007,渔津洼村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0007,渔津洼村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0007,渔津洼村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0007,渔津洼村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0007,渔津洼村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0007,渔津洼村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0008,板板桥村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0008,板板桥村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0008,板板桥村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0008,板板桥村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0008,板板桥村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0008,板板桥村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0008,板板桥村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0008,板板桥村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0008,板板桥村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0008,板板桥村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0008,板板桥村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0008,板板桥村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0008,板板桥村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0008,板板桥村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0008,板板桥村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0009,仓上村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0009,仓上村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0009,仓上村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0009,仓上村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0009,仓上村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0009,仓上村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0009,仓上村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0009,仓上村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0009,仓上村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0009,仓上村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0009,仓上村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0009,仓上村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0009,仓上村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0009,仓上村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0009,仓上村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0010,草场地村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0010,草场地村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0010,草场地村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0010,草场地村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0010,草场地村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0010,草场地村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0010,草场地村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0010,草场地村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0010,草场地村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0010,草场地村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0010,草场地村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0010,草场地村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0010,草场地村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0010,草场地村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0010,草场地村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0011,东莞市常平镇桥梓村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0012,东候坊村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0012,东候坊村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0012,东候坊村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0012,东候坊村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0012,东候坊村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0012,东候坊村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0012,东候坊村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0012,东候坊村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0012,东候坊村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0012,东候坊村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0012,东候坊村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0012,东候坊村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0012,东候坊村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0012,东候坊村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0012,东候坊村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0013,黄土岗村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0013,黄土岗村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0013,黄土岗村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0013,黄土岗村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0013,黄土岗村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0013,黄土岗村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0013,黄土岗村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0013,黄土岗村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0013,黄土岗村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0013,黄土岗村志,新党员 - 总 New CCP Membership - Total,Yes,1949,1966,35
0013,黄土岗村志,新党员 - 总 New CCP Membership - Total,Yes,1966,1976,33
0013,黄土岗村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0013,黄土岗村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0013,黄土岗村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0013,黄土岗村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0013,黄土岗村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0015,三合村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0015,三合村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0015,三合村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0015,三合村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0015,三合村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0015,三合村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0015,三合村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0015,三合村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0015,三合村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0015,三合村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0015,三合村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0015,三合村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0015,三合村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0015,三合村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0015,三合村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0016,上海林村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0016,上海林村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0016,上海林村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0016,上海林村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0016,上海林村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0016,上海林村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0016,上海林村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0016,上海林村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0016,上海林村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0016,上海林村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0016,上海林村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0016,上海林村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0016,上海林村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0016,上海林村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0016,上海林村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0014,桑耳庄村志,村民纠纷 Number of Civil Mediations,Yes,1990,2000,560
0014,桑耳庄村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0014,桑耳庄村志,入伍 Military Enlistment,Yes,1955,2000,100
0014,桑耳庄村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0014,桑耳庄村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0014,桑耳庄村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0014,桑耳庄村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0014,桑耳庄村志,新党员 - 男 New CCP Membership - Male,Yes,1941,1943,17
0014,桑耳庄村志,新党员 - 男 New CCP Membership - Male,Yes,1944,1949,28
0014,桑耳庄村志,新党员 - 男 New CCP Membership - Male,Yes,1966,1967,18
0014,桑耳庄村志,新党员 - 男 New CCP Membership - Male,Yes,1967,1978,29
0014,桑耳庄村志,新党员 - 男 New CCP Membership - Male,Yes,1983,2000,14
0014,桑耳庄村志,新党员 - 女 New CCP Membership - Female,Yes,1941,1943,1
0014,桑耳庄村志,新党员 - 女 New CCP Membership - Female,Yes,1944,1949,8
0014,桑耳庄村志,新党员 - 女 New CCP Membership - Female,Yes,1950,1965,2
0014,桑耳庄村志,新党员 - 女 New CCP Membership - Female,Yes,1966,1967,7
0014,桑耳庄村志,新党员 - 女 New CCP Membership - Female,Yes,1967,1978,2
0014,桑耳庄村志,新党员 - 女 New CCP Membership - Female,Yes,1983,2000,2
0014,桑耳庄村志,新党员 - 总 New CCP Membership - Total,Yes,1941,1943,18
0014,桑耳庄村志,新党员 - 总 New CCP Membership - Total,Yes,1944,1949,36
0014,桑耳庄村志,新党员 - 总 New CCP Membership - Total,Yes,1950,1965,22
0014,桑耳庄村志,新党员 - 总 New CCP Membership - Total,Yes,1966,1967,25
0014,桑耳庄村志,新党员 - 总 New CCP Membership - Total,Yes,1967,1978,31
0014,桑耳庄村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0014,桑耳庄村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0014,桑耳庄村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0014,桑耳庄村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0014,桑耳庄村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0014,桑耳庄村志,新党员 - 男 New CCP Membership - Male,Yes,1950,1965,20
0014,桑耳庄村志,新党员 - 总 New CCP Membership - Total,Yes,1983,2000,16
0017,单家村村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0017,单家村村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0017,单家村村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0017,单家村村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0017,单家村村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0017,单家村村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0017,单家村村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0017,单家村村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0017,单家村村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0017,单家村村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0017,单家村村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0017,单家村村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0017,单家村村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0017,单家村村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0017,单家村村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0018,生产村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0018,生产村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0018,生产村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0018,生产村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0018,生产村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0018,生产村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0018,生产村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0018,生产村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0018,生产村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
0018,生产村志,新党员 - 总 New CCP Membership - Total,No,n/a,n/a,n/a
0018,生产村志,新党员 - 少数民族 New CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0018,生产村志,阶级成分 - 地主 (户数) Class Status - Landlord (number of households),No,n/a,n/a,n/a
0018,生产村志,阶级成分 - 富农 (户数) Class Status - Rich Peasant (number of households),No,n/a,n/a,n/a
0018,生产村志,阶级成分 - 中农 (户数) Class Status - Middle Peasant (number of households),No,n/a,n/a,n/a
0018,生产村志,阶级成分 - 贫下中农 (户数) Class Status - Poor and Lower Middle Peasant (number of households),No,n/a,n/a,n/a
0019,树园村志,入伍 Military Enlistment,No,n/a,n/a,n/a
0019,树园村志,村民纠纷 Number of Civil Mediations,No,n/a,n/a,n/a
0019,树园村志,刑事案件 Number of Reported Crimes,No,n/a,n/a,n/a
0019,树园村志,共产党员 - 男 CCP Membership - Male,No,n/a,n/a,n/a
0019,树园村志,共产党员 - 女 CCP Membership - Female,No,n/a,n/a,n/a
0019,树园村志,共产党员 - 总 CCP Membership - Total,No,n/a,n/a,n/a
0019,树园村志,共产党员 - 少数民族 CCP Membership - Ethnic Minorities,No,n/a,n/a,n/a
0019,树园村志,新党员 - 男 New CCP Membership - Male,No,n/a,n/a,n/a
0019,树园村志,新党员 - 女 New CCP Membership - Female,No,n/a,n/a,n/a
